request_id,need_type,needed_quantity,location_requester,urgency,age,family_members,is_family
556,علاج,3,بورسعيد,متوسط,41,1,0
557,لبس,10,القاهرة,متوسط,46,5,1
558,علاج,10,بورسعيد,متوسط,70,5,1
559,علاج,1,الجيزة,عاجل,30,1,0
560,أكل,9,المنصورة,عاجل,43,5,1
561,علاج,6,الإسكندرية,متوسط,8,3,1
562,علاج,3,الجيزة,منخفض,47,1,0
563,علاج,7,الجيزة,متوسط,39,4,1
564,علاج,7,أسوان,منخفض,41,4,1
565,علاج,10,أسوان,عاجل,76,5,1
566,لبس,5,الإسكندرية,عاجل,1,3,1
567,علاج,10,القاهرة,متوسط,78,5,1
568,علاج,10,الجيزة,متوسط,19,5,1
569,أكل,4,أسوان,متوسط,22,2,1
570,علاج,6,المنصورة,عاجل,34,3,1
571,علاج,2,أسوان,متوسط,14,1,0
572,أكل,7,المنصورة,منخفض,54,4,1
573,علاج,7,أسوان,منخفض,49,4,1
574,علاج,4,الإسكندرية,منخفض,10,2,1
575,أكل,6,الأقصر,متوسط,10,3,1
576,علاج,3,الجيزة,منخفض,12,1,0
577,علاج,8,أسوان,متوسط,22,4,1
578,علاج,1,الجيزة,متوسط,27,1,0
579,علاج,9,الأقصر,منخفض,37,5,1
580,أكل,1,طنطا,منخفض,71,1,0
581,أكل,6,القاهرة,متوسط,12,3,1
582,علاج,10,المنصورة,عاجل,13,5,1
583,علاج,5,القاهرة,متوسط,15,3,1
584,علاج,8,الأقصر,عاجل,70,4,1
585,لبس,7,أسوان,عاجل,58,4,1
586,علاج,8,الأقصر,عاجل,35,4,1
587,علاج,2,الجيزة,منخفض,45,1,0
588,علاج,4,القاهرة,متوسط,67,2,1
589,علاج,8,بورسعيد,متوسط,39,4,1
590,علاج,1,الإسكندرية,عاجل,58,1,0
591,علاج,4,الإسكندرية,عاجل,55,2,1
592,علاج,4,الإسكندرية,منخفض,34,2,1
593,أكل,2,طنطا,متوسط,51,1,0
594,لبس,9,المنصورة,عاجل,80,5,1
595,علاج,2,طنطا,عاجل,19,1,0
596,علاج,2,الأقصر,منخفض,13,1,0
597,لبس,7,القاهرة,متوسط,63,4,1
598,علاج,1,الإسكندرية,متوسط,52,1,0
599,علاج,7,القاهرة,متوسط,43,4,1
600,أكل,8,الأقصر,متوسط,3,4,1
601,لبس,5,المنصورة,متوسط,13,3,1
602,لبس,8,أسوان,متوسط,54,4,1
603,أكل,4,المنصورة,عاجل,53,2,1
604,علاج,6,القاهرة,منخفض,21,3,1
605,علاج,9,طنطا,عاجل,68,5,1
606,علاج,4,بورسعيد,عاجل,32,2,1
607,أكل,6,بورسعيد,متوسط,48,3,1
608,علاج,2,القاهرة,عاجل,48,1,0
609,علاج,3,المنصورة,متوسط,71,1,0
610,علاج,5,الجيزة,متوسط,4,3,1
611,علاج,10,بورسعيد,متوسط,29,5,1
612,لبس,7,القاهرة,منخفض,2,4,1
613,علاج,3,القاهرة,عاجل,33,1,0
614,علاج,5,طنطا,متوسط,45,3,1
615,علاج,8,الأقصر,منخفض,67,4,1
616,علاج,2,القاهرة,منخفض,48,1,0
617,علاج,10,الأقصر,متوسط,14,5,1
618,لبس,5,أسوان,متوسط,34,3,1
619,علاج,5,بورسعيد,عاجل,67,3,1
620,علاج,7,الأقصر,منخفض,18,4,1
621,علاج,8,الأقصر,متوسط,54,4,1
622,علاج,1,بورسعيد,متوسط,29,1,0
623,علاج,8,أسوان,منخفض,39,4,1
624,علاج,3,الأقصر,متوسط,61,1,0
625,لبس,9,الإسكندرية,منخفض,43,5,1
626,علاج,6,بورسعيد,منخفض,40,3,1
627,لبس,5,الإسكندرية,متوسط,16,3,1
628,علاج,10,الجيزة,متوسط,25,5,1
629,علاج,7,الأقصر,متوسط,7,4,1
630,علاج,6,طنطا,منخفض,59,3,1
631,علاج,3,الجيزة,متوسط,43,1,0
632,لبس,1,القاهرة,متوسط,36,1,0
633,علاج,3,المنصورة,عاجل,17,1,0
634,علاج,7,طنطا,متوسط,62,4,1
635,أكل,9,بورسعيد,منخفض,48,5,1
636,علاج,4,القاهرة,منخفض,1,2,1
637,علاج,4,أسوان,منخفض,17,2,1
638,علاج,10,الأقصر,عاجل,9,5,1
639,لبس,8,أسوان,متوسط,18,4,1
640,لبس,4,الإسكندرية,متوسط,3,2,1
641,علاج,3,بورسعيد,منخفض,3,1,0
642,علاج,2,أسوان,منخفض,5,1,0
643,لبس,9,القاهرة,منخفض,7,5,1
644,علاج,1,القاهرة,متوسط,15,1,0
645,علاج,2,الأقصر,منخفض,20,1,0
646,علاج,1,الأقصر,متوسط,13,1,0
647,لبس,10,الإسكندرية,متوسط,14,5,1
648,علاج,2,الأقصر,عاجل,14,1,0
649,علاج,4,الأقصر,منخفض,26,2,1
650,علاج,5,طنطا,عاجل,71,3,1
651,علاج,8,أسوان,عاجل,1,4,1
652,أكل,2,المنصورة,عاجل,12,1,0
653,علاج,2,الأقصر,منخفض,30,1,0
654,لبس,8,القاهرة,عاجل,23,4,1
655,لبس,6,طنطا,منخفض,15,3,1
656,أكل,3,الإسكندرية,متوسط,46,1,0
657,لبس,2,أسوان,متوسط,24,1,0
658,علاج,8,الأقصر,متوسط,62,4,1
659,علاج,2,الجيزة,منخفض,8,1,0
660,علاج,10,المنصورة,منخفض,57,5,1
661,علاج,6,القاهرة,منخفض,17,3,1
662,أكل,7,المنصورة,عاجل,9,4,1
663,لبس,1,بورسعيد,منخفض,44,1,0
664,علاج,10,الجيزة,متوسط,32,5,1
665,علاج,7,الإسكندرية,منخفض,79,4,1
666,علاج,3,المنصورة,متوسط,22,1,0
667,لبس,4,أسوان,متوسط,7,2,1
668,علاج,7,طنطا,عاجل,11,4,1
669,علاج,8,الجيزة,متوسط,58,4,1
670,علاج,1,الجيزة,متوسط,53,1,0
671,علاج,1,الجيزة,منخفض,80,1,0
672,علاج,9,أسوان,منخفض,59,5,1
673,أكل,4,المنصورة,متوسط,72,2,1
674,علاج,6,المنصورة,عاجل,13,3,1
675,أكل,6,أسوان,منخفض,38,3,1
676,لبس,2,القاهرة,عاجل,64,1,0
677,علاج,7,الجيزة,متوسط,79,4,1
678,أكل,7,القاهرة,متوسط,25,4,1
679,أكل,7,القاهرة,منخفض,76,4,1
680,علاج,10,الإسكندرية,متوسط,1,5,1
681,أكل,9,طنطا,منخفض,62,5,1
682,علاج,10,الإسكندرية,منخفض,17,5,1
683,علاج,10,أسوان,منخفض,50,5,1
684,علاج,4,الجيزة,متوسط,44,2,1
685,علاج,3,طنطا,متوسط,66,1,0
686,علاج,6,بورسعيد,عاجل,27,3,1
687,لبس,6,الإسكندرية,منخفض,23,3,1
688,علاج,6,الجيزة,منخفض,72,3,1
689,علاج,7,الأقصر,متوسط,2,4,1
690,أكل,7,الإسكندرية,عاجل,8,4,1
691,علاج,5,الأقصر,عاجل,8,3,1
692,علاج,9,القاهرة,متوسط,58,5,1
693,علاج,9,بورسعيد,منخفض,72,5,1
694,علاج,5,القاهرة,متوسط,50,3,1
695,لبس,9,القاهرة,متوسط,33,5,1
696,علاج,4,أسوان,منخفض,70,2,1
697,علاج,4,الأقصر,متوسط,23,2,1
698,علاج,3,الجيزة,متوسط,6,1,0
699,علاج,5,الإسكندرية,عاجل,75,3,1
700,لبس,8,الإسكندرية,عاجل,20,4,1
701,أكل,10,الأقصر,متوسط,74,5,1
702,أكل,6,بورسعيد,عاجل,67,3,1
703,علاج,7,طنطا,عاجل,45,4,1
704,علاج,6,أسوان,متوسط,38,3,1
705,علاج,8,القاهرة,عاجل,45,4,1
706,علاج,10,المنصورة,عاجل,42,5,1
707,علاج,5,الأقصر,عاجل,67,3,1
708,علاج,8,المنصورة,عاجل,38,4,1
709,لبس,9,الجيزة,عاجل,22,5,1
710,أكل,2,بورسعيد,منخفض,28,1,0
711,أكل,4,طنطا,منخفض,10,2,1
712,علاج,1,المنصورة,منخفض,43,1,0
713,أكل,1,الإسكندرية,متوسط,72,1,0
714,علاج,5,طنطا,متوسط,58,3,1
715,علاج,6,القاهرة,متوسط,16,3,1
716,علاج,10,الجيزة,منخفض,75,5,1
717,أكل,6,الجيزة,متوسط,39,3,1
718,لبس,8,طنطا,منخفض,4,4,1
719,علاج,4,الإسكندرية,متوسط,51,2,1
720,علاج,3,الأقصر,منخفض,48,1,0
721,علاج,3,الجيزة,عاجل,1,1,0
722,علاج,9,بورسعيد,متوسط,27,5,1
723,علاج,6,بورسعيد,متوسط,66,3,1
724,علاج,4,الأقصر,عاجل,15,2,1
725,علاج,1,المنصورة,متوسط,71,1,0
726,علاج,2,الأقصر,عاجل,26,1,0
727,علاج,6,أسوان,عاجل,31,3,1
728,علاج,2,بورسعيد,متوسط,63,1,0
729,علاج,5,الإسكندرية,منخفض,73,3,1
730,علاج,3,القاهرة,منخفض,32,1,0
731,علاج,7,الأقصر,متوسط,18,4,1
732,لبس,8,المنصورة,متوسط,46,4,1
733,علاج,2,الإسكندرية,منخفض,78,1,0
734,علاج,9,بورسعيد,متوسط,10,5,1
735,أكل,9,القاهرة,منخفض,75,5,1
736,علاج,1,الأقصر,منخفض,70,1,0
737,علاج,6,طنطا,عاجل,76,3,1
738,علاج,8,الجيزة,متوسط,47,4,1
739,علاج,4,الأقصر,منخفض,18,2,1
740,علاج,10,الإسكندرية,منخفض,62,5,1
741,علاج,8,بورسعيد,عاجل,34,4,1
742,أكل,4,أسوان,متوسط,61,2,1
743,أكل,6,الجيزة,منخفض,67,3,1
744,علاج,5,المنصورة,متوسط,49,3,1
745,علاج,2,الأقصر,متوسط,29,1,0
746,لبس,6,المنصورة,منخفض,78,3,1
747,علاج,8,الجيزة,عاجل,10,4,1
748,لبس,4,الإسكندرية,عاجل,21,2,1
749,علاج,2,بورسعيد,متوسط,43,1,0
750,علاج,8,المنصورة,عاجل,76,4,1
751,علاج,1,بورسعيد,عاجل,17,1,0
752,علاج,3,القاهرة,منخفض,19,1,0
753,لبس,3,طنطا,منخفض,73,1,0
754,علاج,5,الجيزة,عاجل,58,3,1
755,علاج,3,بورسعيد,متوسط,77,1,0
756,علاج,10,الأقصر,عاجل,44,5,1
757,علاج,2,بورسعيد,منخفض,50,1,0
758,أكل,4,طنطا,متوسط,78,2,1
759,علاج,10,القاهرة,منخفض,65,5,1
760,علاج,3,القاهرة,متوسط,56,1,0
761,لبس,1,طنطا,عاجل,62,1,0
762,علاج,10,الجيزة,متوسط,18,5,1
763,علاج,2,الأقصر,منخفض,70,1,0
764,علاج,1,القاهرة,متوسط,67,1,0
765,أكل,7,بورسعيد,منخفض,41,4,1
766,أكل,3,طنطا,منخفض,75,1,0
767,علاج,7,أسوان,منخفض,36,4,1
768,علاج,7,المنصورة,عاجل,48,4,1
769,علاج,5,الأقصر,منخفض,45,3,1
770,علاج,3,الجيزة,منخفض,30,1,0
771,علاج,2,بورسعيد,منخفض,52,1,0
772,علاج,1,الإسكندرية,متوسط,1,1,0
773,علاج,10,طنطا,عاجل,9,5,1
774,لبس,2,القاهرة,منخفض,50,1,0
775,علاج,9,الأقصر,منخفض,77,5,1
776,علاج,8,المنصورة,عاجل,26,4,1
777,لبس,4,القاهرة,منخفض,66,2,1
778,علاج,10,الإسكندرية,منخفض,5,5,1
779,علاج,1,الإسكندرية,عاجل,36,1,0
780,علاج,7,طنطا,منخفض,26,4,1
781,علاج,2,الجيزة,منخفض,37,1,0
782,علاج,6,أسوان,متوسط,29,3,1
783,علاج,7,القاهرة,متوسط,23,4,1
784,أكل,9,الجيزة,منخفض,38,5,1
785,علاج,5,الأقصر,منخفض,57,3,1
786,علاج,4,أسوان,متوسط,59,2,1
787,علاج,2,الأقصر,عاجل,49,1,0
788,علاج,4,أسوان,متوسط,46,2,1
789,أكل,5,بورسعيد,متوسط,12,3,1
790,علاج,6,الجيزة,متوسط,23,3,1
791,لبس,4,الأقصر,عاجل,25,2,1
792,علاج,4,بورسعيد,متوسط,27,2,1
793,علاج,10,أسوان,متوسط,14,5,1
794,علاج,8,القاهرة,منخفض,6,4,1
795,علاج,6,المنصورة,منخفض,36,3,1
796,علاج,5,طنطا,متوسط,74,3,1
797,علاج,7,المنصورة,متوسط,5,4,1
798,علاج,3,المنصورة,عاجل,67,1,0
799,علاج,1,الجيزة,منخفض,27,1,0
800,أكل,6,الأقصر,متوسط,34,3,1
801,لبس,4,الأقصر,متوسط,79,2,1
802,علاج,8,طنطا,عاجل,54,4,1
803,لبس,7,الأقصر,متوسط,24,4,1
804,علاج,4,المنصورة,منخفض,35,2,1
805,علاج,7,بورسعيد,متوسط,20,4,1
806,علاج,7,المنصورة,عاجل,67,4,1
807,لبس,8,الأقصر,متوسط,72,4,1
808,علاج,2,الإسكندرية,عاجل,28,1,0
809,علاج,2,المنصورة,منخفض,43,1,0
810,لبس,9,بورسعيد,متوسط,3,5,1
811,لبس,10,بورسعيد,منخفض,74,5,1
812,علاج,3,الأقصر,متوسط,42,1,0
813,علاج,8,الجيزة,متوسط,79,4,1
814,علاج,3,الإسكندرية,منخفض,44,1,0
815,علاج,10,طنطا,عاجل,11,5,1
816,علاج,6,أسوان,منخفض,38,3,1
817,علاج,7,الأقصر,متوسط,47,4,1
818,علاج,8,طنطا,عاجل,24,4,1
819,علاج,4,الأقصر,منخفض,11,2,1
820,علاج,2,الجيزة,عاجل,61,1,0
821,أكل,7,الجيزة,عاجل,34,4,1
822,أكل,7,الأقصر,عاجل,32,4,1
823,علاج,3,القاهرة,منخفض,22,1,0
824,علاج,6,أسوان,منخفض,60,3,1
825,علاج,8,المنصورة,منخفض,70,4,1
826,علاج,8,طنطا,منخفض,69,4,1
827,علاج,9,بورسعيد,عاجل,57,5,1
828,علاج,5,الإسكندرية,متوسط,2,3,1
829,علاج,6,الأقصر,متوسط,69,3,1
830,علاج,8,الأقصر,عاجل,56,4,1
831,علاج,1,أسوان,عاجل,53,1,0
832,علاج,4,الإسكندرية,منخفض,50,2,1
833,لبس,2,طنطا,منخفض,31,1,0
834,علاج,5,الأقصر,منخفض,69,3,1
835,علاج,2,الإسكندرية,عاجل,38,1,0
836,علاج,10,المنصورة,متوسط,80,5,1
837,لبس,1,الإسكندرية,متوسط,69,1,0
838,أكل,5,الأقصر,عاجل,57,3,1
839,علاج,2,الإسكندرية,عاجل,64,1,0
840,علاج,5,أسوان,متوسط,60,3,1
841,لبس,2,الإسكندرية,عاجل,35,1,0
842,علاج,8,الإسكندرية,عاجل,33,4,1
843,أكل,4,أسوان,متوسط,32,2,1
844,علاج,8,الجيزة,منخفض,27,4,1
845,علاج,5,أسوان,عاجل,6,3,1
846,علاج,2,الأقصر,متوسط,39,1,0
847,أكل,4,الجيزة,عاجل,56,2,1
848,علاج,5,الجيزة,متوسط,32,3,1
849,علاج,8,الإسكندرية,متوسط,12,4,1
850,علاج,2,أسوان,منخفض,8,1,0
851,علاج,3,الجيزة,عاجل,63,1,0
852,علاج,6,المنصورة,منخفض,25,3,1
853,علاج,6,الإسكندرية,متوسط,6,3,1
854,علاج,9,الأقصر,منخفض,63,5,1
855,علاج,9,أسوان,متوسط,60,5,1
856,علاج,3,الجيزة,منخفض,20,1,0
857,لبس,9,أسوان,متوسط,1,5,1
858,علاج,3,القاهرة,منخفض,47,1,0
859,لبس,2,طنطا,عاجل,68,1,0
860,علاج,3,الأقصر,متوسط,53,1,0
861,أكل,2,الجيزة,عاجل,17,1,0
862,علاج,2,المنصورة,عاجل,13,1,0
863,علاج,7,طنطا,منخفض,80,4,1
864,لبس,1,أسوان,متوسط,78,1,0
865,أكل,4,المنصورة,عاجل,60,2,1
866,لبس,9,طنطا,متوسط,8,5,1
867,علاج,1,أسوان,متوسط,10,1,0
868,أكل,2,بورسعيد,منخفض,50,1,0
869,علاج,4,الإسكندرية,منخفض,72,2,1
870,أكل,10,أسوان,منخفض,59,5,1
871,علاج,2,الإسكندرية,متوسط,71,1,0
872,لبس,3,المنصورة,منخفض,41,1,0
873,لبس,7,طنطا,منخفض,42,4,1
874,علاج,9,بورسعيد,متوسط,71,5,1
875,لبس,8,المنصورة,منخفض,1,4,1
876,لبس,10,القاهرة,منخفض,18,5,1
877,لبس,4,بورسعيد,متوسط,3,2,1
878,علاج,9,الإسكندرية,عاجل,5,5,1
879,علاج,3,الأقصر,متوسط,75,1,0
880,لبس,5,الجيزة,منخفض,52,3,1
881,علاج,2,أسوان,متوسط,23,1,0
882,علاج,10,الجيزة,متوسط,39,5,1
883,علاج,7,الجيزة,عاجل,43,4,1
884,علاج,2,بورسعيد,منخفض,78,1,0
885,علاج,7,الأقصر,متوسط,68,4,1
886,علاج,10,القاهرة,متوسط,65,5,1
887,علاج,1,طنطا,متوسط,77,1,0
888,أكل,4,طنطا,متوسط,51,2,1
889,لبس,2,المنصورة,منخفض,7,1,0
890,لبس,2,القاهرة,منخفض,56,1,0
891,علاج,8,بورسعيد,متوسط,51,4,1
892,علاج,9,بورسعيد,متوسط,10,5,1
893,لبس,10,الجيزة,عاجل,53,5,1
894,لبس,4,أسوان,متوسط,77,2,1
895,لبس,3,أسوان,منخفض,57,1,0
896,علاج,1,بورسعيد,عاجل,48,1,0
897,أكل,2,القاهرة,عاجل,80,1,0
898,أكل,6,الجيزة,متوسط,58,3,1
899,لبس,4,بورسعيد,عاجل,70,2,1
900,علاج,8,أسوان,منخفض,3,4,1
901,علاج,9,القاهرة,متوسط,22,5,1
902,علاج,10,الأقصر,عاجل,60,5,1
903,أكل,7,الأقصر,منخفض,47,4,1
904,لبس,7,بورسعيد,متوسط,66,4,1
905,لبس,8,الجيزة,عاجل,26,4,1
906,علاج,1,القاهرة,عاجل,68,1,0
907,علاج,7,الإسكندرية,عاجل,45,4,1
908,لبس,5,بورسعيد,منخفض,36,3,1
909,لبس,7,القاهرة,منخفض,36,4,1
910,لبس,7,الإسكندرية,عاجل,49,4,1
911,علاج,4,طنطا,عاجل,74,2,1
912,لبس,10,أسوان,متوسط,70,5,1
913,علاج,3,بورسعيد,عاجل,40,1,0
914,علاج,3,طنطا,عاجل,73,1,0
915,أكل,9,الجيزة,عاجل,41,5,1
916,أكل,6,طنطا,متوسط,39,3,1
917,علاج,5,الإسكندرية,عاجل,14,3,1
918,أكل,10,الأقصر,منخفض,73,5,1
919,علاج,4,بورسعيد,منخفض,4,2,1
920,علاج,8,الإسكندرية,منخفض,78,4,1
921,علاج,6,الإسكندرية,متوسط,63,3,1
922,علاج,4,القاهرة,عاجل,53,2,1
923,علاج,4,بورسعيد,عاجل,9,2,1
924,علاج,8,أسوان,متوسط,32,4,1
925,أكل,10,طنطا,منخفض,41,5,1
926,علاج,10,القاهرة,منخفض,14,5,1
927,أكل,4,طنطا,منخفض,6,2,1
928,علاج,1,بورسعيد,منخفض,57,1,0
929,لبس,8,الإسكندرية,متوسط,38,4,1
930,علاج,9,الإسكندرية,متوسط,58,5,1
931,علاج,2,الإسكندرية,منخفض,70,1,0
932,علاج,6,المنصورة,متوسط,23,3,1
933,علاج,4,المنصورة,متوسط,33,2,1
934,علاج,3,الجيزة,عاجل,15,1,0
935,علاج,6,الجيزة,منخفض,50,3,1
936,علاج,3,أسوان,منخفض,49,1,0
937,لبس,10,الإسكندرية,عاجل,19,5,1
938,أكل,7,الأقصر,متوسط,58,4,1
939,علاج,2,الأقصر,عاجل,1,1,0
940,أكل,8,المنصورة,متوسط,70,4,1
941,علاج,4,بورسعيد,منخفض,61,2,1
942,علاج,2,القاهرة,متوسط,71,1,0
943,علاج,9,بورسعيد,عاجل,24,5,1
944,علاج,6,القاهرة,متوسط,5,3,1
945,علاج,5,أسوان,عاجل,7,3,1
946,علاج,3,الأقصر,منخفض,77,1,0
947,علاج,8,أسوان,عاجل,12,4,1
948,لبس,7,الجيزة,متوسط,71,4,1
949,علاج,3,الجيزة,منخفض,36,1,0
950,علاج,9,بورسعيد,منخفض,27,5,1
951,أكل,10,الجيزة,متوسط,78,5,1
952,علاج,10,أسوان,متوسط,68,5,1
953,لبس,3,المنصورة,منخفض,64,1,0
954,علاج,4,الأقصر,عاجل,1,2,1
955,علاج,2,بورسعيد,منخفض,54,1,0
956,لبس,6,بورسعيد,عاجل,26,3,1
957,لبس,2,الأقصر,متوسط,65,1,0
958,أكل,2,الجيزة,متوسط,51,1,0
959,علاج,1,الإسكندرية,عاجل,43,1,0
960,علاج,8,القاهرة,منخفض,18,4,1
961,علاج,8,أسوان,متوسط,53,4,1
962,علاج,5,أسوان,منخفض,69,3,1
963,علاج,6,أسوان,عاجل,20,3,1
964,لبس,7,الإسكندرية,منخفض,78,4,1
965,علاج,2,بورسعيد,منخفض,41,1,0
966,لبس,7,الجيزة,متوسط,31,4,1
967,لبس,4,الجيزة,عاجل,15,2,1
968,علاج,2,المنصورة,منخفض,4,1,0
969,علاج,4,أسوان,متوسط,68,2,1
970,علاج,2,الإسكندرية,عاجل,5,1,0
971,علاج,9,الجيزة,عاجل,40,5,1
972,علاج,2,أسوان,متوسط,6,1,0
973,علاج,5,القاهرة,منخفض,40,3,1
974,لبس,4,بورسعيد,متوسط,36,2,1
975,علاج,2,الأقصر,عاجل,21,1,0
976,أكل,10,الجيزة,عاجل,70,5,1
977,لبس,5,الجيزة,منخفض,37,3,1
978,علاج,2,الأقصر,منخفض,44,1,0
